일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2020/11/24","67700","200","0.30","67900","69500","67000","32158235","2194516840235","404154278635000","5969782550"
"2020/11/23","67500","2800","4.33","64800","67800","64700","27134398","1811363067200","402960322125000","5969782550"
"2020/11/20","64700","100","0.15","63900","65200","63900","15068682","973133163547","386244930985000","5969782550"
"2020/11/19","64600","-200","-0.31","64100","64800","63900","16590290","1066784816800","385647952730000","5969782550"
"2020/11/18","64800","-900","-1.37","65700","66200","64700","22963790","1495190594762","386841909240000","5969782550"
"2020/11/17","65700","-600","-0.90","67000","67000","65600","30204089","1999330006280","392214713535000","5969782550"
"2020/11/16","66300","3100","4.91","64000","66700","63900","36354334","2384455883700","395796583065000","5969782550"
"2020/11/13","63200","2200","3.61","61300","63200","61000","31508829","1962139786626","377290257160000","5969782550"
"2020/11/12","61000","-300","-0.49","61000","61400","60700","19800573","1208396630080","364156735550000","5969782550"
"2020/11/11","61300","1100","1.83","60700","61400","60400","25628510","1562195790430","365947670315000","5969782550"
"2020/11/10","60200","0","0.00","60500","60500","59500","19073552","1144230876258","359380909510000","5969782550"
"2020/11/09","60200","100","0.17","60700","60900","60100","15892961","962261517220","359380909510000","5969782550"
"2020/11/06","60100","-200","-0.33","60700","60800","59600","16910230","1015446062300","358783931255000","5969782550"
"2020/11/05","60300","1800","3.08","59000","60300","58800","20639475","1232654470000","359977887765000","5969782550"
"2020/11/04","58500","-300","-0.51","58900","59000","57800","21718561","1269055231850","349232279175000","5969782550"
"2020/11/03","58800","1400","2.44","57900","58900","57600","14950919","873635908544","351023213940000","5969782550"
"2020/11/02","57400","800","1.41","56400","57500","56000","20489076","1165272782935","342665518370000","5969782550"
"2020/10/30","56600","-1500","-2.58","58000","58000","56600","26907844","1541223383000","337889692330000","5969782550"
"2020/10/29","58100","-900","-1.53","58200","58500","57500","22636966","1313484238200","346844366155000","5969782550"
"2020/10/28","59000","-800","-1.34","59400","59400","58800","14428882","851618619425","352217170450000","5969782550"
"2020/10/27","59800","-600","-0.99","60300","60300","59500","17260416","1032623352660","356992996490000","5969782550"
"2020/10/26","60400","200","0.33","60400","61100","60100","13268226","803140204300","360574866020000","5969782550"
"2020/10/23","60200","100","0.17","60400","60400","59800","9322232","560419899005","359380909510000","5969782550"
"2020/10/22","60100","-800","-1.31","60300","60500","59800","14294095","858048333246","358783931255000","5969782550"
"2020/10/21","60900","0","0.00","61200","61500","60600","15703443","959154941000","363559757295000","5969782550"
"2020/10/20","60900","900","1.50","60300","60900","60100","19326115","1172317250906","363559757295000","5969782550"
"2020/10/19","60000","500","0.84","59600","60200","59500","14474985","867445905100","358186953000000","5969782550"
"2020/10/16","59500","-500","-0.83","60000","60400","59000","16554190","987630872630","355202061725000","5969782550"
"2020/10/15","60000","-900","-1.48","60700","60800","59700","17756232","1066156791500","358186953000000","5969782550"
"2020/10/14","60900","0","0.00","61000","61100","60500","16086716","978464277839","363559757295000","5969782550"
"2020/10/13","60900","500","0.83","61000","61400","60400","19247631","1171363073700","363559757295000","5969782550"
"2020/10/12","60400","700","1.17","60000","60400","59900","16145837","972249295640","360574866020000","5969782550"
"2020/10/08","59700","-200","-0.33","60500","60700","59500","24589924","1473634246833","356396018235000","5969782550"
"2020/10/07","59900","900","1.53","58700","59900","58500","14861838","881415107100","357589974745000","5969782550"
"2020/10/06","59000","300","0.51","59400","59900","58700","14463826","856996117132","352217170450000","5969782550"
"2020/10/05","58700","500","0.86","57500","59200","57500","20228289","1183456525264","350426235685000","5969782550"
